Veldnaam;Veldnaam_export;In_gebruik;Veldtype;p_na;lower;upper;pattern;Uniek;Percentages;Distribution;Opmerkingen
ONDERSTEUNING_04_HERSTEL;ONDERSTEUNING_04_HERSTEL;TRUE;numeric;99,867286;4;5;NA;FALSE;4: (  0.066%) | 5: ( 99.934%);Q1 = 4.25  | median = 4.5  | Q3 =  4.75  | mean = 4.5  | stdev = 0.707;
ONDERSTEUNING_04_TOPSPORT;ONDERSTEUNING_04_TOPSPORT;TRUE;numeric;99,867286;2;4;NA;FALSE;2: (  0.066%) | 4: ( 99.934%);Q1 = 2.5  | median = 3  | Q3 =  3.5  | mean = 3  | stdev = 1.41;
ONDERSTEUNING_04_ONDERNEMERSCHAP;ONDERSTEUNING_04_ONDERNEMERSCHAP;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_04_FAMILIE;ONDERSTEUNING_04_FAMILIE;TRUE;numeric;99,867286;3;4;NA;FALSE;3: (  0.066%) | 4: ( 99.934%);Q1 = 3.25  | median = 3.5  | Q3 =  3.75  | mean = 3.5  | stdev = 0.707;
ONDERSTEUNING_04_PERSOONLIJK;ONDERSTEUNING_04_PERSOONLIJK;TRUE;numeric;99,933643;5;5;NA;FALSE;5: (100%);Q1 = 5  | median = 5  | Q3 =  5  | mean = 5  | stdev = NA;
ONDERSTEUNING_04_ANDERS;ONDERSTEUNING_04_ANDERS;TRUE;numeric;99,933643;4;4;NA;FALSE;4: (100%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 4  | stdev = NA;
ONDERSTEUNING_THEMA_ONDERWIJS;ONDERSTEUNING_THEMA_ONDERWIJS;TRUE;numeric;97,41207697;2;5;NA;FALSE;4: ( 0.796%) | 3: ( 0.597%) | 5: ( 0.531%) | 2: ( 0.398%) | 3.5: ( 0.133%) | 2.5: ( 0.066%) | 3.33333333333333: (97.478%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.59  | stdev = 0.993;
ONDERSTEUNING_05_ADHD;ONDERSTEUNING_05_ADHD;TRUE;numeric;99,46914399;2;5;NA;FALSE;2: (  0.265%) | 4: (  0.133%) | 3: (  0.066%) | 5: ( 99.536%);Q1 = 2  | median = 2.5  | Q3 =  4  | mean = 3  | stdev = 1.2;
ONDERSTEUNING_05_AUTISME;ONDERSTEUNING_05_AUTISME;TRUE;numeric;99,668215;3;4;NA;FALSE;4: (  0.27%) | 3: ( 99.73%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.8  | stdev = 0.447;
ONDERSTEUNING_05_DYSLEXIE;ONDERSTEUNING_05_DYSLEXIE;TRUE;numeric;99,40278699;3;5;NA;FALSE;3: ( 0.33%) | 4: ( 0.20%) | 5: (99.47%);Q1 = 3  | median = 3  | Q3 =  4  | mean = 3.56  | stdev = 0.726;
ONDERSTEUNING_05_CHRONISCH;ONDERSTEUNING_05_CHRONISCH;TRUE;numeric;99,734572;3;5;NA;FALSE;3: (  0.133%) | 4: (  0.066%) | 5: ( 99.801%);Q1 = 3  | median = 3.5  | Q3 =  4.25  | mean = 3.75  | stdev = 0.957;
ONDERSTEUNING_05_PSYCHISCH;ONDERSTEUNING_05_PSYCHISCH;TRUE;numeric;99,46914399;2;5;NA;FALSE;4: (  0.20%) | 2: (  0.13%) | 3: (  0.13%) | 5: ( 99.54%);Q1 = 2.75  | median = 3.5  | Q3 =  4  | mean = 3.38  | stdev = 1.06;
ONDERSTEUNING_05_VISUEELAUDITIEF;ONDERSTEUNING_05_VISUEELAUDITIEF;TRUE;numeric;99,535501;2;5;NA;FALSE;4: (  0.265%) | 2: (  0.066%) | 3: (  0.066%) | 5: ( 99.602%);Q1 = 3.5  | median = 4  | Q3 =  4  | mean = 3.71  | stdev = 0.951;
ONDERSTEUNING_05_MOTORISCH;ONDERSTEUNING_05_MOTORISCH;TRUE;numeric;99,933643;5;5;NA;FALSE;5: (100%);Q1 = 5  | median = 5  | Q3 =  5  | mean = 5  | stdev = NA;
ONDERSTEUNING_05_HERSTEL;ONDERSTEUNING_05_HERSTEL;TRUE;numeric;99,800929;3;5;NA;FALSE;3: (  0.066%) | 4: (  0.066%) | 5: ( 99.867%);Q1 = 3.5  | median = 4  | Q3 =  4.5  | mean = 4  | stdev = 1;
ONDERSTEUNING_05_TOPSPORT;ONDERSTEUNING_05_TOPSPORT;TRUE;numeric;99,933643;2;2;NA;FALSE;2: (100%);Q1 = 2  | median = 2  | Q3 =  2  | mean = 2  | stdev = NA;
ONDERSTEUNING_05_ONDERNEMERSCHAP;ONDERSTEUNING_05_ONDERNEMERSCHAP;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_05_FAMILIE;ONDERSTEUNING_05_FAMILIE;TRUE;numeric;99,800929;3;5;NA;FALSE;5: (  0.13%) | 3: ( 99.87%);Q1 = 4  | median = 5  | Q3 =  5  | mean = 4.33  | stdev = 1.15;
ONDERSTEUNING_05_PERSOONLIJK;ONDERSTEUNING_05_PERSOONLIJK;TRUE;numeric;99,933643;5;5;NA;FALSE;5: (100%);Q1 = 5  | median = 5  | Q3 =  5  | mean = 5  | stdev = NA;
ONDERSTEUNING_05_ANDERS;ONDERSTEUNING_05_ANDERS;TRUE;numeric;99,933643;4;4;NA;FALSE;4: (100%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 4  | stdev = NA;
ONDERSTEUNING_THEMA_ZELFSTUDIE;ONDERSTEUNING_THEMA_ZELFSTUDIE;TRUE;numeric;98,67285999;1;5;NA;FALSE;3: ( 0.46%) | 4: ( 0.40%) | 5: ( 0.27%) | 2: ( 0.13%) | 1: (98.74%);Q1 = 3  | median = 3.5  | Q3 =  4  | mean = 3.5  | stdev = 1.1;
ONDERSTEUNING_06_ADHD;ONDERSTEUNING_06_ADHD;TRUE;numeric;99,535501;1;5;NA;FALSE;3: (  0.199%) | 1: (  0.066%) | 2: (  0.066%) | 4: (  0.066%) | 5: ( 99.602%);Q1 = 2.5  | median = 3  | Q3 =  3.5  | mean = 3  | stdev = 1.29;
ONDERSTEUNING_06_AUTISME;ONDERSTEUNING_06_AUTISME;TRUE;numeric;99,734572;3;4;NA;FALSE;3: (  0.13%) | 4: ( 99.87%);Q1 = 3  | median = 3.5  | Q3 =  4  | mean = 3.5  | stdev = 0.577;
ONDERSTEUNING_06_DYSLEXIE;ONDERSTEUNING_06_DYSLEXIE;TRUE;numeric;99,867286;3;4;NA;FALSE;3: (  0.066%) | 4: ( 99.934%);Q1 = 3.25  | median = 3.5  | Q3 =  3.75  | mean = 3.5  | stdev = 0.707;
ONDERSTEUNING_06_CHRONISCH;ONDERSTEUNING_06_CHRONISCH;TRUE;numeric;99,867286;3;4;NA;FALSE;3: (  0.066%) | 4: ( 99.934%);Q1 = 3.25  | median = 3.5  | Q3 =  3.75  | mean = 3.5  | stdev = 0.707;
ONDERSTEUNING_06_PSYCHISCH;ONDERSTEUNING_06_PSYCHISCH;TRUE;numeric;99,867286;3;3;NA;FALSE;3: (100%);Q1 = 3  | median = 3  | Q3 =  3  | mean = 3  | stdev = 0;
ONDERSTEUNING_06_VISUEELAUDITIEF;ONDERSTEUNING_06_VISUEELAUDITIEF;TRUE;numeric;99,734572;2;4;NA;FALSE;4: (  0.133%) | 2: (  0.066%) | 3: ( 99.801%);Q1 = 2.75  | median = 3.5  | Q3 =  4  | mean = 3.25  | stdev = 0.957;
ONDERSTEUNING_06_MOTORISCH;ONDERSTEUNING_06_MOTORISCH;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_06_HERSTEL;ONDERSTEUNING_06_HERSTEL;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_06_TOPSPORT;ONDERSTEUNING_06_TOPSPORT;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_06_ONDERNEMERSCHAP;ONDERSTEUNING_06_ONDERNEMERSCHAP;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_06_FAMILIE;ONDERSTEUNING_06_FAMILIE;TRUE;numeric;99,867286;5;5;NA;FALSE;5: (100%);Q1 = 5  | median = 5  | Q3 =  5  | mean = 5  | stdev = 0;
ONDERSTEUNING_06_PERSOONLIJK;ONDERSTEUNING_06_PERSOONLIJK;TRUE;numeric;99,933643;5;5;NA;FALSE;5: (100%);Q1 = 5  | median = 5  | Q3 =  5  | mean = 5  | stdev = NA;
ONDERSTEUNING_06_ANDERS;ONDERSTEUNING_06_ANDERS;TRUE;numeric;99,933643;4;4;NA;FALSE;4: (100%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 4  | stdev = NA;
ONDERSTEUNING_THEMA_FINANCIEEL;ONDERSTEUNING_THEMA_FINANCIEEL;TRUE;numeric;99,00464499;2;5;NA;FALSE;4: ( 0.40%) | 3: ( 0.27%) | 5: ( 0.20%) | 2: (99.14%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.67  | stdev = 0.976;
ONDERSTEUNING_07_ADHD;ONDERSTEUNING_07_ADHD;TRUE;numeric;99,800929;4;5;NA;FALSE;5: (  0.13%) | 4: ( 99.87%);Q1 = 4.5  | median = 5  | Q3 =  5  | mean = 4.67  | stdev = 0.577;
ONDERSTEUNING_07_AUTISME;ONDERSTEUNING_07_AUTISME;TRUE;numeric;99,867286;4;4;NA;FALSE;4: (100%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 4  | stdev = 0;
ONDERSTEUNING_07_DYSLEXIE;ONDERSTEUNING_07_DYSLEXIE;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_07_CHRONISCH;ONDERSTEUNING_07_CHRONISCH;TRUE;numeric;99,668215;2;4;NA;FALSE;3: (  0.13%) | 4: (  0.13%) | 2: ( 99.73%);Q1 = 3  | median = 3  | Q3 =  4  | mean = 3.2  | stdev = 0.837;
ONDERSTEUNING_07_PSYCHISCH;ONDERSTEUNING_07_PSYCHISCH;TRUE;numeric;99,800929;2;4;NA;FALSE;2: (  0.066%) | 3: (  0.066%) | 4: ( 99.867%);Q1 = 2.5  | median = 3  | Q3 =  3.5  | mean = 3  | stdev = 1;
ONDERSTEUNING_07_VISUEELAUDITIEF;ONDERSTEUNING_07_VISUEELAUDITIEF;TRUE;numeric;99,800929;3;4;NA;FALSE;4: (  0.13%) | 3: ( 99.87%);Q1 = 3.5  | median = 4  | Q3 =  4  | mean = 3.67  | stdev = 0.577;
ONDERSTEUNING_07_MOTORISCH;ONDERSTEUNING_07_MOTORISCH;TRUE;numeric;99,933643;3;3;NA;FALSE;3: (100%);Q1 = 3  | median = 3  | Q3 =  3  | mean = 3  | stdev = NA;
ONDERSTEUNING_07_HERSTEL;ONDERSTEUNING_07_HERSTEL;TRUE;numeric;99,867286;2;3;NA;FALSE;2: (  0.066%) | 3: ( 99.934%);Q1 = 2.25  | median = 2.5  | Q3 =  2.75  | mean = 2.5  | stdev = 0.707;
ONDERSTEUNING_07_TOPSPORT;ONDERSTEUNING_07_TOPSPORT;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_07_ONDERNEMERSCHAP;ONDERSTEUNING_07_ONDERNEMERSCHAP;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_07_FAMILIE;ONDERSTEUNING_07_FAMILIE;TRUE;numeric;99,668215;2;5;NA;FALSE;4: (  0.133%) | 2: (  0.066%) | 3: (  0.066%) | 5: ( 99.735%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.6  | stdev = 1.14;
ONDERSTEUNING_07_PERSOONLIJK;ONDERSTEUNING_07_PERSOONLIJK;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
ONDERSTEUNING_07_ANDERS;ONDERSTEUNING_07_ANDERS;TRUE;numeric;99,867286;3;4;NA;FALSE;3: (  0.066%) | 4: ( 99.934%);Q1 = 3.25  | median = 3.5  | Q3 =  3.75  | mean = 3.5  | stdev = 0.707;
ONDERSTEUNING_THEMA_INFORMATIE;ONDERSTEUNING_THEMA_INFORMATIE;TRUE;numeric;86,46317186;1;5;NA;FALSE;3: ( 2.72%) | 4: ( 2.12%) | 3.66666666666667: ( 1.33%) | 2.33333333333333: ( 1.13%) | 2: ( 1.06%) | 3.33333333333333: ( 1.00%) | 2.66666666666667: ( 0.73%) | 5: ( 0.66%) | 4.33333333333333: ( 0.60%) | Other: (88.65%);Q1 = 2.5  | median = 3  | Q3 =  4  | mean = 3.19  | stdev = 0.939;
ONDERSTEUNING_08_01;ONDERSTEUNING_08_01;TRUE;numeric;86,59588587;1;5;NA;FALSE;3: ( 5.04%) | 4: ( 4.05%) | 2: ( 2.65%) | 5: ( 0.93%) | 1: (87.33%);Q1 = 2.25  | median = 3  | Q3 =  4  | mean = 3.13  | stdev = 0.991;
ONDERSTEUNING_08_02;ONDERSTEUNING_08_02;TRUE;numeric;88,12209688;1;5;NA;FALSE;3: ( 4.05%) | 4: ( 3.52%) | 2: ( 2.52%) | 5: ( 0.93%) | 1: (88.98%);Q1 = 2  | median = 3  | Q3 =  4  | mean = 3.09  | stdev = 1.05;
ONDERSTEUNING_08_03;ONDERSTEUNING_08_03;TRUE;numeric;88,71930989;1;5;NA;FALSE;3: ( 3.6%) | 4: ( 3.6%) | 5: ( 1.9%) | 2: ( 1.8%) | 1: (89.2%);Q1 = 3  | median = 3  | Q3 =  4  | mean = 3.41  | stdev = 1.07;
ONDERSTEUNING_VRAGEN;ONDERSTEUNING_VRAGEN;TRUE;numeric;76,77504977;1;5;NA;FALSE;4: (10.6%) | 3: ( 5.4%) | 2: ( 3.5%) | 5: ( 2.9%) | 1: (77.7%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.47  | stdev = 1.02;
ONDERSTEUNING_BEGRIP;ONDERSTEUNING_BEGRIP;TRUE;numeric;76,77504977;1;5;NA;FALSE;4: ( 8.6%) | 3: ( 8.4%) | 5: ( 3.7%) | 2: ( 1.8%) | 1: (77.5%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.55  | stdev = 0.955;
VAARDIGHEDEN_THEMA;VAARDIGHEDEN_THEMA;TRUE;numeric;8,228268082;2;5;NA;FALSE;4: (19.3%) | 4.16666666666667: ( 9.2%) | 3.83333333333333: ( 9.0%) | 3.66666666666667: ( 7.1%) | 4.33333333333333: ( 7.0%) | 4.5: ( 6.2%) | 5: ( 6.0%) | 3.5: ( 5.4%) | 4.66666666666667: ( 4.7%) | Other: (26.0%);Q1 = 3.66666666666667  | median = 4  | Q3 =  4.33333333333333  | mean = 3.98  | stdev = 0.6;
VAARDIGHEDEN_01;VAARDIGHEDEN_01;TRUE;numeric;8,02919708;1;5;NA;FALSE;4: (49.8%) | 5: (21.0%) | 3: (16.2%) | 2: ( 4.1%) | 1: ( 8.9%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.93  | stdev = 0.815;
VAARDIGHEDEN_02;VAARDIGHEDEN_02;TRUE;numeric;8,02919708;1;5;NA;FALSE;4: (47.6%) | 5: (22.2%) | 3: (16.5%) | 2: ( 4.8%) | 1: ( 8.8%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.93  | stdev = 0.838;
VAARDIGHEDEN_03;VAARDIGHEDEN_03;TRUE;numeric;8,02919708;1;5;NA;FALSE;4: (43.7%) | 5: (29.1%) | 3: (14.1%) | 2: ( 4.5%) | 1: ( 8.6%);Q1 = 4  | median = 4  | Q3 =  5  | mean = 4.05  | stdev = 0.846;
VAARDIGHEDEN_04;VAARDIGHEDEN_04;TRUE;numeric;8,228268082;1;5;NA;FALSE;4: (53.3%) | 5: (20.2%) | 3: (15.0%) | 2: ( 2.9%) | 1: ( 8.7%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.98  | stdev = 0.744;
VAARDIGHEDEN_05;VAARDIGHEDEN_05;TRUE;numeric;8,228268082;1;5;NA;FALSE;4: (50.1%) | 5: (21.6%) | 3: (16.9%) | 2: ( 3.1%) | 1: ( 8.4%);Q1 = 4  | median = 4  | Q3 =  4  | mean = 3.98  | stdev = 0.752;
VAARDIGHEDEN_06;VAARDIGHEDEN_06;TRUE;numeric;8,228268082;1;5;NA;FALSE;4: (47.2%) | 5: (24.6%) | 3: (16.0%) | 2: ( 3.7%) | 1: ( 8.5%);Q1 = 4  | median = 4  | Q3 =  5  | mean = 4  | stdev = 0.794;
VAARDIGHEDENWO_THEMA;VAARDIGHEDENWO_THEMA;TRUE;numeric;8,560053086;2;5;NA;FALSE;4: (19.6%) | 3.8: ( 9.4%) | 3.6: ( 9.2%) | 3.4: ( 7.9%) | 3: ( 7.1%) | 5: ( 6.4%) | 3.2: ( 5.9%) | 4.2: ( 5.7%) | 4.4: ( 5.5%) | Other: (23.4%);Q1 = 3.4  | median = 3.8  | Q3 =  4.2  | mean = 3.79  | stdev = 0.683;
VAARDIGHEDENWO_01;VAARDIGHEDENWO_01;TRUE;numeric;8,560053086;1;5;NA;FALSE;4: (39.7%) | 3: (23.6%) | 5: (18.3%) | 2: ( 8.5%) | 1: ( 9.9%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.71  | stdev = 0.937;
VAARDIGHEDENWO_02;VAARDIGHEDENWO_02;TRUE;numeric;8,560053086;1;5;NA;FALSE;4: (41.1%) | 3: (25.2%) | 5: (16.0%) | 2: ( 7.9%) | 1: ( 9.8%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.69  | stdev = 0.904;
VAARDIGHEDENWO_03;VAARDIGHEDENWO_03;TRUE;numeric;8,560053086;1;5;NA;FALSE;4: (44.5%) | 3: (23.5%) | 5: (17.3%) | 2: ( 5.2%) | 1: ( 9.6%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.78  | stdev = 0.853;
VAARDIGHEDENWO_04;VAARDIGHEDENWO_04;TRUE;numeric;8,560053086;1;5;NA;FALSE;4: (39.7%) | 3: (24.0%) | 5: (19.0%) | 2: ( 7.4%) | 1: ( 9.8%);Q1 = 3  | median = 4  | Q3 =  4  | mean = 3.74  | stdev = 0.921;
VAARDIGHEDENWO_05;VAARDIGHEDENWO_05;TRUE;numeric;8,560053086;1;5;NA;FALSE;4: (49.4%) | 5: (23.8%) | 3: (15.1%) | 2: ( 2.7%) | 1: ( 9.0%);Q1 = 4  | median = 4  | Q3 =  5  | mean = 4.02  | stdev = 0.764;
VAARDIGHEDENHBO_THEMA;VAARDIGHEDENHBO_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VAARDIGHEDENHBO_01;VAARDIGHEDENHBO_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VAARDIGHEDENHBO_02;VAARDIGHEDENHBO_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VAARDIGHEDENHBO_03;VAARDIGHEDENHBO_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VAARDIGHEDENHBO_04;VAARDIGHEDENHBO_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
VAARDIGHEDENHBO_05;VAARDIGHEDENHBO_05;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEROOSTERS_THEMA;STUDIEROOSTERS_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEROOSTERS_01;STUDIEROOSTERS_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEROOSTERS_02;STUDIEROOSTERS_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEROOSTERS_03;STUDIEROOSTERS_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIEROOSTERS_04;STUDIEROOSTERS_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIELAST_THEMA;STUDIELAST_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIELAST_01;STUDIELAST_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIELAST_02;STUDIELAST_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIELAST_03;STUDIELAST_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIELAST_04;STUDIELAST_04;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STUDIELAST_05;STUDIELAST_05;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
GROEPSGROOTTE_01;GROEPSGROOTTE_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGES_SELECTIE;STAGES_SELECTIE;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESOPLEIDING_THEMA;STAGESOPLEIDING_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESOPLEIDING_01;STAGESOPLEIDING_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESOPLEIDING_02;STAGESOPLEIDING_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESOPLEIDING_03;STAGESOPLEIDING_03;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESERVARING_THEMA;STAGESERVARING_THEMA;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESERVARING_01;STAGESERVARING_01;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
STAGESERVARING_02;STAGESERVARING_02;TRUE;numeric;100;NA;NA;^([0-3])?[0-9]\-([0-1])?[0-9]\-[1-2][0-9]{3}$;FALSE;: (%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
UITDAGINGINZET_THEMA;UITDAGINGINZET_THEMA;TRUE;numeric;15,46118115;2;5;NA;FALSE;4: (11.7%) | 3.85714285714286: ( 9.4%) | 3.71428571428571: ( 7.8%) | 3.57142857142857: ( 7.1%) | 4.14285714285714: ( 7.0%) | 4.28571428571429: ( 6.0%) | 3.42857142857143: ( 5.1%) | 4.42857142857143: ( 4.5%) | 3.28571428571429: ( 4.0%) | Other: (37.3%);Q1 = 3.57142857142857  | median = 3.85714285714286  | Q3 =  4.14285714285714  | mean = 3.84  | stdev = 0.585;
UITDAGINGINZET_01;UITDAGINGINZET_01;TRUE;numeric;15,32846715;1;5;NA;FALSE;4: (46.4%) | 5: (21.2%) | 3: (13.2%) | 2: ( 3.1%) | 1: (16.1%);Q1 = 4  | median = 4  | Q3 =  4.25  | mean = 3.99  | stdev = 0.795;
