Veldnaam;Veldnaam_export;In_gebruik;Veldtype;p_na;lower;upper;pattern;Uniek;Percentages;Distribution;Opmerkingen
NAE_Competentie_nieuwe_ideeen_bedenken_beschik;v22a_5a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (47.66%) | In enige mate: (26.56%) | In zeer sterke mate: (21.65%) | In geringe mate: ( 3.35%) | In zeer geringe mate: ( 0.33%) | Onbekend: ( 0.33%) | Niet: ( 0.11%);NA;
NAE_Competentie_betrekken_andere_vakgebieden_bij_oplossen_vraagstukken_beschik;v22a_6a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (43.53%) | In enige mate: (30.47%) | In zeer sterke mate: (20.31%) | In geringe mate: ( 4.35%) | Onbekend: ( 0.78%) | In zeer geringe mate: ( 0.45%) | Niet: ( 0.11%);NA;
NAE_Competentie_openstaan_nieuwe_ideeen_beschik;v22a_7a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (51.23%) | In zeer sterke mate: (29.69%) | In enige mate: (16.18%) | In geringe mate: ( 2.12%) | Onbekend: ( 0.45%) | In zeer geringe mate: ( 0.22%) | Niet: ( 0.11%);NA;
NAE_Competentie_kritisch_denken_master_bijgedragen;v22a_1b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (44.20%) | In zeer sterke mate: (26.67%) | In enige mate: (22.43%) | In geringe mate: ( 4.24%) | In zeer geringe mate: ( 1.34%) | Niet: ( 0.67%) | Onbekend: ( 0.45%);NA;
NAE_Competentie_analytisch_denken_master_bijgedragen;v22a_2b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (44.31%) | In zeer sterke mate: (29.02%) | In enige mate: (20.54%) | In geringe mate: ( 3.68%) | In zeer geringe mate: ( 1.12%) | Niet: ( 0.67%) | Onbekend: ( 0.67%);NA;
NAE_Competentie_standpunten_onderbouwen_master_bijgedragen;v22a_3b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (39.8%) | In enige mate: (28.6%) | In zeer sterke mate: (16.9%) | In geringe mate: (10.4%) | In zeer geringe mate: ( 2.1%) | Niet: ( 1.2%) | Onbekend: ( 1.0%);NA;
NAE_Competentie_complexe_vraagstukken_master_bijgedragen;v22a_4b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (39.17%) | In enige mate: (28.79%) | In zeer sterke mate: (22.21%) | In geringe mate: ( 6.58%) | In zeer geringe mate: ( 1.67%) | Niet: ( 0.89%) | Onbekend: ( 0.67%);NA;
NAE_Competentie_nieuwe_ideeen_bedenken_master_bijgedragen;v22a_5b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (36.16%) | In enige mate: (34.26%) | In geringe mate: (13.62%) | In zeer sterke mate: (11.05%) | In zeer geringe mate: ( 2.90%) | Niet: ( 1.45%) | Onbekend: ( 0.56%);NA;
NAE_Competentie_betrekken_andere_vakgebieden_bij_oplossen_vraagstukken_master_bijgedragen;v22a_6b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (31.70%) | In sterke mate: (30.80%) | In geringe mate: (16.96%) | In zeer sterke mate: (12.39%) | In zeer geringe mate: ( 5.13%) | Niet: ( 2.12%) | Onbekend: ( 0.89%);NA;
NAE_Competentie_openstaan_nieuwe_ideeen_master_bijgedragen;v22a_7b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (37.17%) | In enige mate: (32.48%) | In zeer sterke mate: (13.95%) | In geringe mate: (11.94%) | In zeer geringe mate: ( 2.23%) | Niet: ( 1.45%) | Onbekend: ( 0.78%);NA;
NAE_Competentie_effectief_schriftelijk_communiceren_beschik;v22a_8a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (50.33%) | In zeer sterke mate: (28.46%) | In enige mate: (17.41%) | In geringe mate: ( 2.57%) | Onbekend: ( 0.67%) | In zeer geringe mate: ( 0.33%) | Niet: ( 0.22%);NA;
NAE_Competentie_effectief_mondeling_communiceren_beschik;v22a_9a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (47.99%) | In enige mate: (25.22%) | In zeer sterke mate: (22.21%) | In geringe mate: ( 3.46%) | Onbekend: ( 0.67%) | In zeer geringe mate: ( 0.33%) | Niet: ( 0.11%);NA;
NAE_Competentie_afstemmen_communicatie_doelgroep_beschik;v22a_10a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (49.33%) | In zeer sterke mate: (23.55%) | In enige mate: (21.99%) | In geringe mate: ( 3.68%) | In zeer geringe mate: ( 0.78%) | Onbekend: ( 0.56%) | Niet: ( 0.11%);NA;
NAE_Competentie_effectief_samenwerken_beschik;v22a_11a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (53.01%) | In zeer sterke mate: (29.35%) | In enige mate: (15.29%) | In geringe mate: ( 1.23%) | Onbekend: ( 0.67%) | In zeer geringe mate: ( 0.33%) | Niet: ( 0.11%);NA;
NAE_Competentie_anderen_overtuigen_beschik;v22a_12a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (38.17%) | In enige mate: (37.83%) | In zeer sterke mate: (11.61%) | In geringe mate: ( 9.49%) | In zeer geringe mate: ( 1.56%) | Onbekend: ( 1.12%) | Niet: ( 0.22%);NA;
NAE_Competentie_effectief_samenwerken_internationale_context_beschik;v22a_13a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (39.17%) | In zeer sterke mate: (27.34%) | In enige mate: (22.66%) | In geringe mate: ( 4.69%) | Onbekend: ( 4.35%) | In zeer geringe mate: ( 1.45%) | Niet: ( 0.33%);NA;
NAE_Competentie_handelen_met_oog_op_ethische_overwegingen_beschik;v22a_14a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (43.19%) | In zeer sterke mate: (28.68%) | In enige mate: (19.08%) | In geringe mate: ( 5.92%) | Onbekend: ( 1.79%) | In zeer geringe mate: ( 1.00%) | Niet: ( 0.33%);NA;
NAE_Competentie_effectief_schriftelijk_communiceren_master_bijgedragen;v22a_8b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (42.75%) | In enige mate: (23.21%) | In zeer sterke mate: (20.42%) | In geringe mate: ( 8.48%) | In zeer geringe mate: ( 2.46%) | Niet: ( 1.90%) | Onbekend: ( 0.78%);NA;
NAE_Competentie_effectief_mondeling_communiceren_master_bijgedragen;v22a_9b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (33.8%) | In sterke mate: (32.3%) | In geringe mate: (14.3%) | In zeer sterke mate: (11.5%) | In zeer geringe mate: ( 4.7%) | Niet: ( 2.5%) | Onbekend: ( 1.0%);NA;
NAE_Competentie_afstemmen_communicatie_doelgroep_master_bijgedragen;v22a_10b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (30.0%) | In sterke mate: (27.2%) | In geringe mate: (19.6%) | In zeer sterke mate: (10.6%) | In zeer geringe mate: ( 8.4%) | Niet: ( 2.9%) | Onbekend: ( 1.2%);NA;
NAE_Competentie_effectief_samenwerken_master_bijgedragen;v22a_11b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (36.72%) | In enige mate: (29.69%) | In zeer sterke mate: (17.19%) | In geringe mate: (11.50%) | In zeer geringe mate: ( 2.23%) | Niet: ( 2.01%) | Onbekend: ( 0.67%);NA;
NAE_Competentie_anderen_overtuigen_master_bijgedragen;v22a_12b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (39.2%) | In geringe mate: (22.1%) | In sterke mate: (20.5%) | In zeer geringe mate: ( 6.8%) | In zeer sterke mate: ( 6.4%) | Niet: ( 3.6%) | Onbekend: ( 1.5%);NA;
NAE_Competentie_effectief_samenwerken_internationale_context_master_bijgedragen;v22a_13b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (29.0%) | In enige mate: (27.2%) | In zeer sterke mate: (17.0%) | In geringe mate: (15.1%) | In zeer geringe mate: ( 5.0%) | Niet: ( 3.7%) | Onbekend: ( 3.0%);NA;
NAE_Competentie_handelen_met_oog_op_ethische_overwegingen_master_bijgedragen;v22a_14b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (30.9%) | In sterke mate: (30.7%) | In zeer sterke mate: (17.4%) | In geringe mate: (11.5%) | In zeer geringe mate: ( 4.6%) | Niet: ( 2.5%) | Onbekend: ( 2.5%);NA;
NAE_Competentie_inzicht_eigen_sterke_en_zwakke_eigenschappen_beschik;v22a_15a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (52.90%) | In enige mate: (26.12%) | In zeer sterke mate: (17.41%) | In geringe mate: ( 2.34%) | Onbekend: ( 0.67%) | In zeer geringe mate: ( 0.45%) | Niet: ( 0.11%);NA;
NAE_Competentie_inzicht_eigen_normen_waarden_drijfveren_beschik;v22a_16a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (49.67%) | In zeer sterke mate: (22.88%) | In enige mate: (22.54%) | In geringe mate: ( 3.46%) | Onbekend: ( 0.89%) | In zeer geringe mate: ( 0.56%);NA;
NAE_Competentie_zelfstandig_nieuwe_vaardigheden_vergaren_beschik;v22a_17a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (53.24%) | In zeer sterke mate: (25.78%) | In enige mate: (16.41%) | In geringe mate: ( 3.35%) | Onbekend: ( 0.67%) | In zeer geringe mate: ( 0.33%) | Niet: ( 0.22%);NA;
NAE_Competentie_ondernemend_denken_handelen_beschik;v22a_18a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (34.6%) | In sterke mate: (29.4%) | In geringe mate: (16.0%) | In zeer sterke mate: (10.6%) | In zeer geringe mate: ( 6.0%) | Onbekend: ( 1.8%) | Niet: ( 1.7%);NA;
NAE_Competentie_doelen_stellen_eigen_loopbaan_beschik;v22a_19a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (37.61%) | In enige mate: (33.04%) | In zeer sterke mate: (15.29%) | In geringe mate: (10.60%) | In zeer geringe mate: ( 2.12%) | Onbekend: ( 0.78%) | Niet: ( 0.56%);NA;
NAE_Competentie_inzicht_eigen_sterke_en_zwakke_eigenschappen_master_bijgedragen;v22a_15b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (33.6%) | In sterke mate: (22.1%) | In geringe mate: (20.3%) | In zeer geringe mate: (10.2%) | In zeer sterke mate: ( 8.0%) | Niet: ( 4.7%) | Onbekend: ( 1.1%);NA;
NAE_Competentie_inzicht_eigen_normen_waarden_drijfveren_master_bijgedragen;v22a_16b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (31.8%) | In geringe mate: (21.8%) | In sterke mate: (19.2%) | In zeer geringe mate: (10.5%) | In zeer sterke mate: ( 8.0%) | Niet: ( 7.1%) | Onbekend: ( 1.6%);NA;
NAE_Competentie_zelfstandig_nieuwe_vaardigheden_vergaren_master_bijgedragen;v22a_17b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (42.4%) | In enige mate: (24.7%) | In zeer sterke mate: (18.4%) | In geringe mate: ( 7.6%) | In zeer geringe mate: ( 3.6%) | Niet: ( 2.3%) | Onbekend: ( 1.0%);NA;
NAE_Competentie_ondernemend_denken_handelen_master_bijgedragen;v22a_18b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (25.3%) | In geringe mate: (24.6%) | In sterke mate: (17.1%) | In zeer geringe mate: (14.1%) | Niet: (11.6%) | In zeer sterke mate: ( 5.1%) | Onbekend: ( 2.2%);NA;
NAE_Competentie_doelen_stellen_eigen_loopbaan_master_bijgedragen;v22a_19b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (29.2%) | In geringe mate: (23.8%) | In sterke mate: (18.1%) | In zeer geringe mate: (11.7%) | Niet: ( 8.8%) | In zeer sterke mate: ( 7.1%) | Onbekend: ( 1.2%);NA;
NAE_Competentie_beoordelen_betrouwbaarheid_informatie_beschik;v22a_20a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (55.92%) | In zeer sterke mate: (23.33%) | In enige mate: (17.97%) | In geringe mate: ( 1.34%) | Onbekend: ( 1.00%) | In zeer geringe mate: ( 0.22%) | Niet: ( 0.22%);NA;
NAE_Competentie_toepassen_technologie_vakgebied_beschik;v22a_21a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (39.40%) | In enige mate: (26.12%) | In zeer sterke mate: (19.75%) | In geringe mate: ( 9.15%) | In zeer geringe mate: ( 2.34%) | Onbekend: ( 2.34%) | Niet: ( 0.89%);NA;
NAE_Competentie_eigen_maken_technologie_vakgebied_beschik;v22a_22a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (36.6%) | In enige mate: (29.7%) | In zeer sterke mate: (18.5%) | In geringe mate: ( 8.5%) | In zeer geringe mate: ( 2.9%) | Onbekend: ( 2.5%) | Niet: ( 1.3%);NA;
NAE_Competentie_beoordelen_betrouwbaarheid_informatie_master_bijgedragen;v22a_20b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (38.7%) | In zeer sterke mate: (28.0%) | In enige mate: (20.1%) | In geringe mate: ( 7.9%) | In zeer geringe mate: ( 2.6%) | Niet: ( 1.6%) | Onbekend: ( 1.1%);NA;
NAE_Competentie_toepassen_technologie_vakgebied_master_bijgedragen;v22a_21b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (27.0%) | In sterke mate: (22.5%) | In geringe mate: (18.2%) | In zeer sterke mate: (11.0%) | In zeer geringe mate: (10.0%) | Niet: ( 8.6%) | Onbekend: ( 2.6%);NA;
NAE_Competentie_eigen_maken_technologie_vakgebied_master_bijgedragen;v22a_22b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In enige mate: (26.1%) | In sterke mate: (21.3%) | In geringe mate: (20.0%) | In zeer sterke mate: (10.7%) | Niet: ( 9.8%) | In zeer geringe mate: ( 9.5%) | Onbekend: ( 2.6%);NA;
NAE_Welke_comptenties_had_je_met_oog_loopbaan_willen_ontwikkelen_tijdens_opleiding;v22b;TRUE;character;0,000000000000000;NA;NA;NA;FALSE;-: ( 3.79%) | nvt: ( 2.79%) | geen: ( 2.12%) | geen idee: ( 1.00%) | programmeren: ( 0.89%) | communicatie: ( 0.78%) | leiderschap: ( 0.78%) | presenteren: ( 0.67%) | .: ( 0.56%) | na: ( 0.56%) | Other: (86.05%);Q1 = NA  | median = NA  | Q3 =  NA  | mean = NaN  | stdev = NA;
NAE_Algemeen_oordeel_master;v23;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Tevreden: (61.7%) | Zeer tevreden: (24.0%) | Niet ontevreden / niet tevreden: ( 9.8%) | Ontevreden: ( 3.0%) | Zeer ontevreden: ( 1.5%);NA;
NAE_Oordeel_inhoud;v24a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Tevreden: (62.28%) | Zeer tevreden: (22.10%) | Niet ontevreden / niet tevreden: (10.27%) | Ontevreden: ( 4.35%) | Zeer ontevreden: ( 0.67%) | Onbekend: ( 0.33%);NA;
NAE_Oordeel_opgedane_vakspecifieke_kennis;v24b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Tevreden: (53.57%) | Zeer tevreden: (25.89%) | Niet ontevreden / niet tevreden: (13.50%) | Ontevreden: ( 5.69%) | Zeer ontevreden: ( 1.00%) | Onbekend: ( 0.33%);NA;
NAE_Oordeel_verworven_algemene_vaardigheden;v24c;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Tevreden: (55.80%) | Niet ontevreden / niet tevreden: (20.76%) | Zeer tevreden: (17.30%) | Ontevreden: ( 4.80%) | Zeer ontevreden: ( 1.00%) | Onbekend: ( 0.33%);NA;
NAE_Oordeel_verworven_wetenschappelijk_vaardigheden;v24d;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Tevreden: (54.13%) | Zeer tevreden: (25.11%) | Niet ontevreden / niet tevreden: (14.73%) | Ontevreden: ( 4.80%) | Zeer ontevreden: ( 0.89%) | Onbekend: ( 0.33%);NA;
NAE_Oordeel_inhoudelijke_samenhang_binnen_de_opleiding;v24e;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Tevreden: (61.27%) | Zeer tevreden: (18.30%) | Niet ontevreden / niet tevreden: (15.74%) | Ontevreden: ( 3.68%) | Zeer ontevreden: ( 0.67%) | Onbekend: ( 0.33%);NA;
NAE_Breedte_opleiding;v25a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies breed / smal genoeg: (69.08%) | Te breed: (16.41%) | Te smal: (12.17%) | Onbekend: ( 0.89%) | Veel te breed: ( 0.78%) | Veel te smal: ( 0.67%);NA;
NAE_Diepgang_opleiding;v25b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies genoeg diepgang: (67.30%) | Te weinig diepgang: (25.45%) | Te veel diepgang: ( 4.35%) | Veel te weinig diepgang: ( 1.67%) | Onbekend: ( 0.89%) | Veel te veel diepgang: ( 0.33%);NA;
NAE_Moeilijkheidsgraad_opleiding;v25c;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies goed: (73.88%) | Te laag: (16.96%) | Te hoog: ( 6.36%) | Veel te laag: ( 1.23%) | Onbekend: ( 0.89%) | Veel te hoog: ( 0.67%);NA;
NAE_Verhouding_theorie_praktijk_opleiding;v25d;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies theoretisch / praktisch genoeg: (51.23%) | Te theoretisch: (36.38%) | Veel te theoretisch: ( 7.59%) | Te praktisch: ( 3.79%) | Onbekend: ( 0.89%) | Veel te praktisch: ( 0.11%);NA;
NAE_Inhoudelijke_samenhang_opleiding;v25e;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies voldoende samenhang: (78.24%) | Te weinig samenhang: (16.29%) | Te veel samenhang: ( 3.24%) | Veel te weinig samenhang: ( 1.12%) | Onbekend: ( 0.89%) | Veel te veel samenhang: ( 0.22%);NA;
NAE_Mate_internationale_orientatie_opleiding;v25f;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies voldoende internationale oriëntatie: (57.37%) | Te weinig internationale oriëntatie: (29.58%) | Te veel internationale oriëntatie: ( 6.47%) | Veel te weinig internationale oriëntatie: ( 5.13%) | Onbekend: ( 0.89%) | Veel te veel internationale oriëntatie: ( 0.56%);NA;
NAE_Interdisciplinariteit;v25g;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Precies voldoende interdisciplinariteit: (51.45%) | Te weinig interdisciplinariteit: (39.06%) | Veel te weinig interdisciplinariteit: ( 4.80%) | Te veel interdisciplinariteit: ( 3.24%) | Onbekend: ( 0.89%) | Veel te veel interdisciplinariteit: ( 0.56%);NA;
NAE_In_welke_mate_master_goede_basis_vinden_baan;v26;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (38.06%) | In enige mate: (27.23%) | In zeer sterke mate: (19.31%) | In geringe mate: (10.83%) | In zeer geringe mate: ( 3.68%) | Onbekend: ( 0.89%);NA;
NAE_In_welke_mate_master_goede_basiis_verder_ontwikkelen_kennis;v27;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;In sterke mate: (49.00%) | In enige mate: (26.00%) | In zeer sterke mate: (17.97%) | In geringe mate: ( 5.13%) | In zeer geringe mate: ( 1.00%) | Onbekend: ( 0.89%);NA;
NAE_Voorbereiding_betreden_arbeidsmarkt_praktische_vaardigheden;v28a;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Ontevreden: (36.3%) | Niet ontevreden / niet tevreden: (28.8%) | Tevreden: (15.2%) | Zeer ontevreden: (14.3%) | Zeer tevreden: ( 3.6%) | Onbekend: ( 1.9%);NA;
NAE_Voorbereiding_betreden_arbeidsmarkt_vaardigheden;v28b;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Niet ontevreden / niet tevreden: (32.6%) | Tevreden: (27.3%) | Ontevreden: (24.9%) | Zeer ontevreden: ( 8.7%) | Zeer tevreden: ( 4.6%) | Onbekend: ( 1.9%);NA;
NAE_Voorbereiding_contact_met_arbeidsmarkt;v28c;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Niet ontevreden / niet tevreden: (28.9%) | Tevreden: (28.0%) | Ontevreden: (23.5%) | Zeer ontevreden: (11.3%) | Zeer tevreden: ( 6.4%) | Onbekend: ( 1.9%);NA;
NAE_Voorbereiding_kennis_docenten_arbeidsmarkt;v28d;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Niet ontevreden / niet tevreden: (37.3%) | Tevreden: (31.0%) | Ontevreden: (15.2%) | Zeer tevreden: ( 9.2%) | Zeer ontevreden: ( 5.5%) | Onbekend: ( 1.9%);NA;
NAE_Voorbereiding_voorlichting_beroepsmogelijkheden;v28e;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Niet ontevreden / niet tevreden: (31.9%) | Ontevreden: (27.8%) | Tevreden: (23.7%) | Zeer ontevreden: (11.8%) | Zeer tevreden: ( 2.9%) | Onbekend: ( 1.9%);NA;
NAE_Opnieuw_kiezen;v31;TRUE;subset;0,000000000000000;NA;NA;NA;FALSE;Ja, dezelfde opleiding aan dezelfde universiteit: (75.4%) | Nee, een andere opleiding aan een andere universiteit, namelijk:: ( 7.6%) | Nee, een andere opleiding aan dezelfde universiteit namelijk:: ( 6.7%) | Ja, dezelfde opleiding maar aan een andere universiteit, namelijk:: ( 6.2%) | Nee, ik zou niet gaan studeren: ( 2.1%) | Onbekend: ( 1.9%);NA;
NAE_Opnieuw_kiezen_JA_maar_andere_uni;v31_2_text;TRUE;character;93,750000000000000;NA;NA;NA;FALSE;uva: ( 0.89%) | utrecht: ( 0.67%) | universiteit leiden: ( 0.33%) | universiteit van amsterdam: ( 0.33%) | university of amsterdam: ( 0.33%) | erasmus: ( 0.22%) | eur: ( 0.22%) | nijmegen: ( 0.22%) | radboud: ( 0.22%) | Other: (96.54%);NA;
NAE_Opnieuw_kiezen_NEE_andere_opleiding_zelfde_uni;v31_3_text;TRUE;character;93,303571428571431;NA;NA;NA;FALSE;finance: ( 0.45%) | weet ik niet: ( 0.33%) | -: ( 0.22%) | marketing: ( 0.22%) | mpa: ( 0.22%) | psychologie: ( 0.22%) | accounting: ( 0.11%) | bewegingswetenschappen: ( 0.11%) | big data engineering: ( 0.11%) | Other: (97.99%);NA;
NAE_Opnieuw_kiezen_NEE_andere_opleiding_andere_uni;v31_4_text;TRUE;character;92,410714285714292;NA;NA;NA;FALSE;geen idee: ( 0.22%) | uva: ( 0.22%) | weet ik niet: ( 0.22%) | -: ( 0.11%) | algemene taalwetenschap aan de uva of in leiden: ( 0.11%) | archivistiek b, informatiebeheer of iets in de richting van it: ( 0.11%) | bestuur en beleid richting: ( 0.11%) | biomedical engineering aan de tu delft: ( 0.11%) | chemistry and business: ( 0.11%) | Other: (98.66%);NA;
NAE_Opnieuw_kiezen_Reden;v31a;TRUE;character;24,665178571428573;NA;NA;NA;FALSE;tevreden: ( 1.00%) | -: ( 0.78%) | .: ( 0.45%) | interessant: ( 0.45%) | ben tevreden: ( 0.33%) | goede opleiding: ( 0.33%) | na: ( 0.33%) | nvt: ( 0.33%) | goede basis: ( 0.22%) | Other: (95.76%);NA;
NAE_Opnieuw_kiezen_JA_maar_andere_uni_Reden;v31b;TRUE;character;93,750000000000000;NA;NA;NA;FALSE;after entering the job market, i've discovered that the prestige of the university is highly valued.: ( 0.11%) | andere omgeving: ( 0.11%) | because my specific interests within my field would be better served by academics there: ( 0.11%) | beter curiculum: ( 0.11%) | betere baankansen: ( 0.11%) | betere uni: ( 0.11%) | betere voorbereiding op de praktijk/meer mogelijkheden om praktijkervaring op te doen: ( 0.11%) | bij de vu kies je 2 specialisaties en daardoor 2 hele verschillende stages, ik had liever gewild dat alles wat meer op elkaar volgde.: ( 0.11%) | daar is het technischer en voelt het meer alsof ik klaar zou zijn gestoomd voor het werkleven als developer: ( 0.11%) | Other: (99.00%);NA;
NAE_Opnieuw_kiezen_NEE_andere_opleiding_zelfde_uni_Reden;v31c;TRUE;character;93,303571428571431;NA;NA;NA;FALSE;andere beroepskeuze: ( 0.11%) | because i believe that i would get a phd easier with this programme, but i would still like to stay at vu: ( 0.11%) | because of the job market: ( 0.11%) | beter geregeld: ( 0.11%) | better job prospects: ( 0.11%) | better preparation for the job market: ( 0.11%) | breder, de wo master had m.i. te weinig verdiepende vakken (voornamelijk statistiek): ( 0.11%) | cause the programme lacks courses on statistics. i got to know masters students studying at my current university know more about statistics than me although i am a phd student: ( 0.11%) | de docenten waren goed op deze universiteit: ( 0.11%) | Other: (99.00%);NA;
NAE_Opnieuw_kiezen_NEE_andere_opleiding_andere_uni_Reden;v31d;TRUE;character;92,410714285714292;NA;NA;NA;FALSE;"aangezien ik niet het lab op wil en ik dan meer kennis heb over andere vaardigheden: ( 0.11%) | achteraf heb ik daar de meeste vakken gevolgd: ( 0.11%) | achteraf paste dat beter bij mij: ( 0.11%) | andere opleiding vanwege interesse in werk waar ik nu niet de juiste papieren voor heb. andere universiteit omdat die opleidingen dichterbij mijn woonplaats worden aangeboden: ( 0.11%) | baanperspectief: ( 0.11%) | because this masters does not provide many career opportunities and did not support students with exploring potential careers after graduation: ( 0.11%) | bestuurskunde aan de vu had een erg lage didactische kwaliteit en was onvoldoende inhoudelijke voorbereiding op het échte werkveld door het gebrek aan toegepaste kennis. ik zou een opleiding kiezen met meer toegepaste kennis zoals bouwkunde of urban planning zodat ik kans maak op inhoudelijke banen. bestuurskunde is veel te algemeen voor het werkveld waarin ik nu vaak een dooropleiding nodig heb. ik werk in de overheid: daar is bestuurskundige kennis nauwelijks onderscheidend, iedereen heeft dat die er enige tijd werkt. daarom doe ik nu werk onder mijn niveau en moet ik een vervolgopleiding kopen om in aanmerking te komen voor de banen die ik echt wil doen. de lage didactische kwaliteit lag enigszins aan corona, maar ook aan de minimale contacturen en de onbereikbaarheid van docenten. ik miste de werkgroepen en verdiepende opdrachten ontzettend. erg teleurgesteld in het gebrek aan begeleiding en actieve kennisoverdracht, los van de autonomie die ik sowieso wel verwacht op een masteropleiding. onrelevante colleges, te weinig diepgang in het curriculum, losgezongen van de bestuurlijke realiteit. de kwaliteit bij mijn bachelor lag vele malen hoger en in mijn werk merk ik nu dat ik helemaal niets heb aan de inhoud van mijn master en alles doe met de inhoud van mijn bachelor. de master was functioneel voor ""het briefje"" dat ik nodig had om voor mijn functie in aanmerking te komen.: ( 0.11%) | career prospects of that programme at that particular university: ( 0.11%) | cause the master does not provide a wide international knowledge and has a colonialist, eurocentric and white saviours approach which is not the appropriate approach for migration and refugee law: ( 0.11%) | Other: (99.00%)";NA;
